Sales region code;Sales district code;Relation number;Name;Full name;Address 1;Address 2;Zipcode;City;Country code;Country;State code;State description;Telephone;Mobile;Fax;Email;Internet address;Debtor salesman abbreviated;Customer category code;Customer category description;Customer group code;Bio customer;Zone code;Zone description;Company type code;Company type description;Customer type code;Exception VAT indicator;VAT extra;Agora Customer Id
670;BR;3800411;SAKATA;SAKATA SEED SUDAMERICA LTDA.;AVENIDA DOUTOR PLINIO SALGADO, 4320;;12906-840;BRAGANCA PAULISTA;BR;Brazil;SP;SP;11 40348767;;11 40348757;maria.ruiz@sakata.com.br; ;LIONEL;27;Distributor (small);020;;;;;;VS;0;0;53882
670;BR;3800182;SALADA YOUNG;RODRIGO BICALHO BABY LEAF PRODUTOS HIDROPONICOS LTDA - ME;RUA LINCOLN RIBEIRO, 189;;33200-000;VESPASIANO;BR;Brazil;MG;MG;31 34829112;31 97515874;;saladayoung@yahoo.com.br; ;RENAN;15;Grower (standard);670;;;;;;V2R;0;0;53671
670;BR;3800733;SALVADOR F;FELIPE SALVADOR;ROD. LMG 880, KM 78,5, SN;FAZENDA LAGOA DOURADA;37719-999;POCOS DE CALDAS;BR;Brazil;MG;MG;35 997461744;35 997461744;;felipe@agrosalvador.com; ;RENATO;16;Grower (small);020;;;;;;V2R;0;0;72231
670;BR;3801144;SAN SUI;AGROPECUARIA SAN SUI LTDA;PRACA RUI BARBOSA, 37;;11800-000;JUQUIA;BR;Brazil;SP;SP;11 99181-8750;11 99181-8750;;msecco.almitec@gmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;84996
670;BR;3801239;SANCHES DOUG;DOUGLAS DE OLIVEIRA SANCHES;ETR DOS ALBERTOS;SITIO DAS NUVENS;25770-090;PETROPOLIS;BR;Brazil;RJ;RJ;24 992265717;24 992265717;;douglasoliveirasanches123@gmail.com; ;VINICIUS T;16;Grower (small);020;;;;;;V2R;0;0;87388
670;BR;3801017;SANCHES FERN;FERNANDO SANCHES;CHACARA SANTO ANTONIO, LOTE 227-C;;87185-000;FLORAI;BR;Brazil;PR;PR;44 998104714;44 998104714;;fernando_sanches88@hotmail.com; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;82502
670;BR;3800701;SANDIEGO HOR;COSMO CUSTODIO DA SILVA;RUA 12, SN;QD 06 LT 01 A 08;75370-000;GOIANIRA;BR;Brazil;GO;GO;62 35164313;;;hortalicasandiego@gmail.com; ;TIAGO;17;Grower (big);020;;;;;;V7R;0;0;67904
670;BR;3800751;SANTA CHIARA;PEDRO FERREIRA ONOFRE;ROD BR 040, SN;KM 36;72800-001;LUZIANIA;BR;Brazil;GO;GO;61 36212050;61 983240222;;agricola@santachiara.com.br; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;73723
670;BR;3800300;SANTA CLARA;COOPERATIVA SANTA CLARA LTDA;RUA JULIO DE CATILHOS, 31;;95185-000;CARLOS BARBOS;BR;Brazil;RS;RS;54 34618300;;54 34618329;santaclara@coopsantaclara.com.br nfe.entrada@coopsantaclara.com.br;www.coopsantaclara.com.br;MARCELO;27;Distributor (small);020;;;;;;V2R;0;0;53776
670;BR;3800679;SANTAHORT IN;MIRIANE DAL PICIO - ME;AV PREFEITO EVANDRO BEHR , 5992;SALA 01 E 02;97110-800;SANTA MARIA;BR;Brazil;RS;RS;55 33042196;;;gerencia.santahorta@gmail.com; ;MARCELO;27;Distributor (small);020;;;;;;V2R;0;0;65826
670;BR;3800926;SANTOS ANESI;ANESIO JOSE DOS SANTOS;EST MUNL ITAPOLIS AO BAIRRO VIRADOURO, SN;SITIO PARAISO;14900-000;ITAPOLIS;BR;Brazil;SP;SP;16 997766556;;;anesio.santos@hotmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;80060
670;BR;3801337;SANTOS ANTON;ANTONIO C DOS SANTOS HORTIFRUTIGRANJEIROS;ROD BR 116;BOX 2051 E 2052;81690-400;CURITIBA;BR;Brazil;PR;PR;41 999440770;41 999440770;;miguelangelo@gmail.com; ;RAFAELA;15;Grower (standard);020;;;;;;V2R;0;0;89358
670;BR;3801087;SANTOS ELOI;ELOI JOSE SANTOS;SITIO RANCHO VELHO, SN;SERRINHA;83730-000;CONTENDA;BR;Brazil;PR;PR;41 988416451;41 988416451;;eloijsantos@gmail.com; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;83996
670;BR;3801188;SANTOS JP;JOAO PAULO DE MIRANDA SANTOS E OUTRA;SITIO ANDRE LUIZ II;;12530-000;CUNHA;BR;Brazil;SP;SP;12 991751478;12 991751478;;minisfolhasespeciais@gmail.com; ;ANDRESSA;16;Grower (small);020;;;;;;VS;0;0;86110
670;BR;3801341;SANTOS ROGER;ROGERIO DA SILVA SANTOS 05508138536;RUA TRIUNFO;;46650-000;BARRA DA ESTIVA;BR;Brazil;BA;BA;77 34502363;;;rogerioroger22222@gmail.com; ;BAHIA;16;Grower (small);020;;;;;;V7R;0;0;89385
670;BR;3800308;SAO PAULO;SAO PAULO AGRO COMERCIAL LTDA EPP;RUA LEONARDO TEIXEIRA, 133;;59607-640;MOSSORO;BR;Brazil;RN;RN;84 33164429;91340481;;vendassp@mikrocenter.com.br; ;ERIC;27;Distributor (small);020;;;;;;V7R;0;0;53784
670;BR;3800988;SATO ANDER;ANDERSON SATO;GLEBA RIBEIRÃO ALEGRE - ESTRADA SARANDI, KM 07;;86990-000;MARIALVA;BR;Brazil;PR;PR;44 998015841;44 998015841;;satoanderson0211@hotmail.com; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;81672
670;BR;3800914;SATO EMILIO;EMILIO HIROYUKI SATO;SIT SAO JOSE, SN;;19160-000;ALVARES MACHADO;BR;Brazil;SP;SP;18 997878696;;;emilio.ubyfol@hotmail.com; ;RICARDO;11;Plantraiser (small);020;;;;;;VS;0;0;79732
670;BR;3801243;SATO RICARDO;RICARDO TAKASHI SATO;SECAO AMOREIRA, SN;;86240-000;SAO SEBASTIAO DA AMOREIRA;BR;Brazil;PR;PR;43 996094306;43 996094306;;ricardo-tak@hotmail.com; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;87825
670;BR;3801119;SAULO MAG FL;SAULO MAGALHAES FILHO;SAO PAULO;;29260-000;DOMINGOS MARTINS;BR;Brazil;ES;ES;27 996244552;27 996244552;;saulo.filho@yahoo.com.br; ;VINICIUS T;16;Grower (small);020;;;;;;V7R;0;0;84719
670;BR;3801291;SCHIAVON JOS;JOSE CARLOS SCHIAVON;SITIO OLHO D AGUA;;17201-970;JAU;BR;Brazil;SP;SP;14 997329526;14 997329526;;carlos20081965@hotmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;88614
670;BR;3801321;SCHOFFEN;CLAUDIO INACIO SCHOFFEN;GLEBA CORUMBIARA;ET FUNAI, LOTE 58 PARCELA;76988-899;VILHENA;BR;Brazil;RO;RO;69 981118983;69 981118983;;deisicristiane@hotmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;89020
670;BR;3801053;SCOPEL;EDERSON SCOPEL E CIA LTDA;Rua Marechal Deodoro da Fonseca;Sala 11;95180-000;FARROUPILHA;BR;Brazil;RS;RS;54 999306431;;;financeiro@vegesul.com.br; ;MARCELO;26;Distributor (standard);020;;;;;;V2R;0;0;83513
670;BR;3801065;SEBASTIANI;IVAIR AIRTON SEBASTIANI;LI IMPERIAL;;95150-000;NOVA PETROPOLIS;BR;Brazil;RS;RS;54 984025240;;;ivair.sebastiani@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;83677
670;BR;3801218;SEGALIN S;SEVERINO SEGALIN;LI BENJAMIN CONSTANT;;95340-000;NOVA BASSANO;BR;Brazil;RS;RS;54 996093089;54 996093089;;andresegalin@hotmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;86968
670;BR;3800587;SELECT GREEN;SELECT GREEN PRODUTOS PROCESSADOS HIDROPONICOS LTDA;Rua Aloisio de Azevedo, 212;;06730-000;VARGEM GRANDE PAULISTA;BR;Brazil;SP;SP;11 41594697;;;cristiane@selectgreen.com.br; ;ANDRESSA;16;Grower (small);030;;;;;;VS;0;0;59332
670;BR;3800713;SEMEAGRO BA;ROBSON DA SILVA LUZ - ME;RUA DOMICIO MARQUES DOURADO;SALA 1;44900-000;IRECE;BR;Brazil;BA;BA;74 36417432;74 999595553;;semeagroirece@gmail.com; ;BAHIA;26;Distributor (standard);020;;;;;;V7R;0;0;68982
670;BR;3800178;SEMEAGRO RS;COMERCIAL AGRICOLA SEMEAGRO LTDA;AV FERNANDO FERRARI;;90200-041;PORTO ALEGRE;BR;Brazil;RS;RS;51 33711046;51 94324243;;compras@semeagro.com.br; ;MARCELO;27;Distributor (small);020;;;;;;V2R;0;0;53667
670;BR;3800228;SEMEARTE;MULT SEMEIOS INSUMOS AGRICOLAS LTDA - ME;RUA PROJETADA, 394;;36550-000;COIMBRA;BR;Brazil;MG;MG;32 35551365;;;robertosemearte@yahoo.com.br; ;RENAN;11;Plantraiser (small);020;;;;;;V2R;0;0;53707
670;BR;3800657;SEMEARTE PF;ROGERIO CLEBER DA CUNHA;ESTIVA, SN;;36550-000;COIMBRA;BR;Brazil;MG;MG;32 999187002;32 999187002;;robertosemearte@yahoo.com.br; ;RENAN;11;Plantraiser (small);020;;;;;;V2R;0;0;64025
670;BR;3800680;SEMENTERRA;SEMENTERRA COMERCIO LTDA - ME;AV ALBERTO MARTINS FONTOURA BORGES;"LOJA 02	";38022-070;UBERABA;BR;Brazil;MG;MG;34 33139385;;;fernando@sementerra.com.br; ;TIAGO;26;Distributor (standard);020;;;;;;V2R;0;0;65865
670;BR;3800754;SEMPRE VERDE;M A COMERCIO HORTIFRUTIGRANJEIRO LTDA;Rua Jose Andre;;60831-350;FORTALEZA;BR;Brazil;CE;CE;85 34769394;85 991219394;85 34768883;duarte.moacir@gmail.com; ;RUY;16;Grower (small);020;;;;;;V7R;0;0;74571
670;BR;3801260;SERAFIM LUIZ;LUIZ SERAFIM;RUA DOS MURICIS COM A RUA DOS EUCALIPTOS, SN;;78520-000;GUARANTA DO NORTE;BR;Brazil;MT;MT;66 97200566;66 97200566;;eliane@neopark.com.br; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;88169
670;BR;3800686;SERRA GRANDE;ALDINEI ALVES DOS SANTOS ME;AV. TENENTE MATIAS, 388;;62380-000;GUARACIABA DO NORTE;BR;Brazil;CE;CE;88 36522621;+55 88 999619204;88 36522621;aldineisantos@ig.com.br;www.comercialserragrande.com.br;RUY;26;Distributor (standard);020;;;;;;V7R;0;0;65996
670;BR;3800078;SG;S.G. Comercio de Produtos Agricolas Ltda.;Rua Francisco Marques, 566;;14405-342;FRANCA;BR;Brazil;SP;SP;16 37213113;;;casasementes@hotmail.com; ;RENATO;27;Distributor (small);020;;;;;;VS;0;0;53579
670;BR;3801297;SHIMADA GILD;GILDO HIROYUKI SHIMADA E OUTRO;BR 354 KM 324;;38810-000;RIO PARANAIBA;BR;Brazil;MG;MG;34 36716450;;;paulorenato@hortasagronegocios.com.br; ;RENAN;17;Grower (big);020;;;;;;V2R;0;0;83098
670;BR;3800036;SHIMODA;HISSAO SHIMODA;RODOVIA TANCREDO NEVES, SN;ESTRADA DO FEITAL;18150-000;IBIUNA;BR;Brazil;SP;SP;15 97894552;;;comercial@shimoda.agr.br; ;ANDRESSA;16;Grower (small);670;;;;;;VS;0;0;53543
670;BR;3801356;SHIMURA R;RICARDO SHIMURA;ESTRADA TATULANDIA;;87109-899;MARINGA;BR;Brazil;PR;PR;44 999101126;44 999101126;;shimuraricardo@hotmail.com; ;RAFAELA;15;Grower (standard);020;;;;;;V2R;0;0;89658
670;BR;3801320;SIDEAN;SIDEAN DE MENEZES;SITIO MENEZES;;18230-000;SAO MIGUEL ARCANJO;BR;Brazil;SP;SP;11 974409799;11 974409799;;sideanmenezes@hotmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;89112
670;BR;3801343;SILAS;SILAS GOMES DE SOUZA;VENTANIA;;36847-000;PEDRA DOURADA;BR;Brazil;MG;MG;32 985136017;32 985136017;;namoralart@hotmail.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;89387
670;BR;3801066;SILVA MARLEI;MARLEI LOPES PEREIRA SILVA;LOC BOQUEIRAO;;97210-000;FORMIGUEIRO;BR;Brazil;RS;RS;55 999944132;;;gelson-fernandes@hotmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;83680
670;BR;3800458;SIMON;ANDRE LUIZ SIMON;LINHA GRAMADOS;;89883-000;AGUAS DE CHAPECO;BR;Brazil;SC;SC;49 99215488;49 99215488;;andreluizsimon@gmail.com; ;MARCELO;16;Grower (small);670;;;;;;V2R;0;0;53929
670;BR;3801154;SIMON ADRIAN;ADRIANO SIMON;EST BR 101;;95520-000;OSORIO;BR;Brazil;RS;RS;51 996472366;51 996472366;;adrianosimon1801@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;85145
670;BR;3801303;SIMONE PORTU;SIMONE PORTUGAL CORDEIRO SILVA;AVENIDA A (CHS AGROFLORES) ,6;LAGOA DAS FLORES;45008-290;VITORIA DA CONQUISTA;BR;Brazil;BA;BA;77 999319054;;;carlosedu1231956@outlook.com; ;TIAGO;16;Grower (small);030;;;;;;V7R;0;0;88775
670;BR;3800622;SIQUEIRA;MARCELO SALVADOR DE SIQUEIRA;AREA F LOTE 636, 36;;39508-000;JAIBA;BR;Brazil;MG;MG;47 996147676;;;jaque-m@hotmail.com; ;RENAN;17;Grower (big);020;;;;;;V2R;0;0;60911
670;BR;3801179;SIT NEO PARK;PAULO CESAR ANTUNES SILVA;SITIO MEO PARK;;78525-000;MATUPA;BR;Brazil;MT;MT;66 999633244;66 999633244;;paulo@neopark.com.br; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;85835
670;BR;3800203;SITCAPELINHA;ROBSON LUIZ MARTINS;Rua Correia de Almeida;BR 040- KM 710;36208-000;BARBACENA;BR;Brazil;MG;MG;32 99512735;;;serrasmantiqueira@yahoo.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;53688
670;BR;3800741;SITIO DO SOL;RENATO AGOSTINI XAVIER FILHO;LUG SOLEDADE;CS;28637-973;SUMIDOURO;BR;Brazil;RJ;RJ;21 40428079;22 981391681;;brotos@terra.com.br; ;VINICIUS T;16;Grower (small);020;;;;;;V2R;0;0;72919
670;BR;3801027;SITIO FERREI;HAMILTON CARLOS FERREIRA DO CARMO;ACESSO;;37630-000;TOLEDO;BR;Brazil;MG;MG;11 968437661;11 968437661;;hamiltoncarlosfc@gmail.com; ;ANDRESSA;16;Grower (small);020;;;;;;V2R;0;0;82838
670;BR;3801126;SITIO HORIZ;SITIO HORIZONTE CORREGO DOS BARROS;DOS BARROS E TRINDADE,S/N;;35380-000;URUCANIA;BR;Brazil;MG;MG;31 998685899;;;dwteixeira@gmail.com; ;RENAN;16;Grower (small);010;;;;;;V2R;0;0;84779
670;BR;3801000;SITIO MORAIS;PLINIO GOMES DE MORAIS;SAO JOAO, SN;;35190-000;IAPU;BR;Brazil;MG;MG;31 998308899;31 998308899;;hidroponiamorais@hotmail.com; ;VINICIUS T;16;Grower (small);020;;;;;;V2R;0;0;81997
670;BR;3801093;SITIO N S AP;DANIEL FRANCISCO DE ANDRADE;NOSSA SENHORA APARECIDA;;37550000;POUSO ALEGRE;BR;Brazil;MG;MG;35 999849432;;;ronaldolima.agro@gmail.com; ;RENATO;16;Grower (small);010;;;;;;V2R;0;0;84120
670;BR;3801186;SM AGRO MG;SOLUCAO COM PRODUTOS AGRICOLAS LTDA;RUA PROFESSOR CAMARGO;;36280-000;CARANDAI;BR;Brazil;MG;MG;32 33613960;;;smagrocarandai@yahoo.com.br; ;RENAN;26;Distributor (standard);020;;;;;;V2R;0;0;86056
670;BR;3800447;SM AGRO SP;SARTI E SILVA COMERCIO DE PRODUTOS AGRICOLAS LTDA;RUA PADRE ROQUE, 2023;;13800-033;MOGI MIRIM;BR;Brazil;SP;SP;19 38061743;;;financeiro@smagro.agr.br; ;RENATO;26;Distributor (standard);020;;;;;;VS;0;0;53918
670;BR;3801196;SOLO BRASIL;SOLO BRASIL PRODUTOS AGRICOLAS LTDA;Rua Quatro;;39405-416;MONTES CLAROS;BR;Brazil;MG;MG;38 998341303;38 998341303;;hugo.andrade34@yahoo.com.br; ;RENAN;27;Distributor (small);020;;;;;;V2R;0;0;86592
670;BR;3800433;SOLO PRODUTI;SOLO PRODUTIVO PRODUTOS AGROPECUARIOS LTDA - ME;AV INDEPENDENCIA, SN;QUADRA86 LOTE 01;73330-005;BRASILIA;BR;Brazil;DF;DF;61 33881701;;;cinthia@vegetalagro.com.br; ;TIAGO;26;Distributor (standard);020;;;;;;V7R;0;0;53904
670;BR;3800602;SOLUCOES SC;SOLUCOES HIDROPONIA COMERCIO DE INSUMOS AGRICOLAS LTDA;ROD MUNICIPAL HONORINO MORO, 4960;BARRACAO;89503-152;CACADOR;BR;Brazil;SC;SC;49 35675099;49 984160193;;marcelo.warmling@solucaohidroponia.com.br;http://solucaohidroponia.com.br/;MARCELO;26;Distributor (standard);020;;;;;;V2R;0;0;60233
670;BR;3801085;SOLUCOES TO;SOLUCOES HIDROPONIA COM DE INSUMOS AGR LTDA;R MATO GROSSO;QUADRAJ LT 10;77818-250;ARAGUAINA;BR;Brazil;TO;TO;49 35639090;;;marcelo.warmling@solucaohidroponia.com.br; ;MARCELO;26;Distributor (standard);020;;;;;;V7R;0;0;83836
670;BR;3801184;SOLUSEED;CAPPELLARI SOLUCOES AGROSUSTENTAVEIS EIRELI;Rua Rudy Arnaldo Hintz;Galpao 5;88210-000;PORTO BELO;BR;Brazil;SC;SC;48 30820779;48 999844281;;cml@cappellarisementes.com.br; ;MARCELO;27;Distributor (small);020;;;;;;V2R;0;0;86002
670;BR;3800491;SONHO;COMERCIAL AGRICOLA CIDADE SONHO LTDA;ROD SP 323 KM 14 + 331,33 METROS, SN;CHACARA PARAISO;15910-000;MONTE ALTO;BR;Brazil;SP;SP;16 32423449;16 992606476;16 32424410;casa.doagricultor@terra.com.br; ;RICARDO;26;Distributor (standard);020;;;;;;VS;0;0;54609
670;BR;3801391;SOTERO;JURACI PEREIRA SOTERO;CHACARA NOSSA SENHORA APARECIDA;;78320-000;JUINA;BR;Brazil;MT;MT;66 984334497;66 984334497;;juraci.sotero@trf1.jus.br; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;90409
670;BR;3800396;SOTO;VANESSA DURAES SOTO;CHACARA SAO FRANCISCO;;18185-000;PILAR DO SUL;BR;Brazil;SP;SP;11 77615944;11 989502194;;vanessasoto498@gmail.com; ;RICARDO;16;Grower (small);670;;;;;;VS;0;0;53868
670;BR;3801220;SOUZA EDWAR;EDWAR FREITAS SOUZA 35640952687;AVENIDA JOSE DA SILVA;;35460-000;BRUMADINHO;BR;Brazil;MG;MG;31 997848863;31 997848863;;keniamarialuzianalanna@yahoo.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;86963
670;BR;3801195;SP GARDEN;SP GARDEN PLANTAS LTDA.;RUA ITURI;;03.358-150;SAO PAULO;BR;Brazil;SP;SP;11 977352955;;;ivan.arashiro@gmail.com; ;ANDRESSA;16;Grower (small);010;;;;;;VS;0;0;86586
670;BR;3801005;SPALDING;MAURO SPALDING DE PAULA MONTEIRO;ESTRADA DA PONTE ALTA;;04891-270;SAO PAULO;BR;Brazil;SP;SP;11 974876188;11 974876188;;maurospalding@yahoo.com.br; ;ANDRESSA;16;Grower (small);020;;;;;;VS;0;0;82184
670;BR;3800465;SPECIALFR BA;SPECIAL FRUIT IMP E EXP LTDA (Juazeiro/BA);ROD JUAZEIRO-CURACA KM 18, 72;;48905-350;JUAZEIRO;BR;Brazil;BA;BA;74 21025322;;;xoyu2@yahoo.com.br;www.fazendaspecialfruit.com;ELAINE;15;Grower (standard);020;;;;;;V7R;0;0;53934
670;BR;3800599;ST AGRONEG;S T PRODUTOS AGRICOLAS LTDA EPP;PRACA PREFEITO JOAO FREIRE DE CARVALHO, 344;Caixa Postal 27;56180-000;CABROBO;BR;Brazil;PE;PE;87 38751913;87 999951201;87 38751772;financeiro@stagronegocio.com.br; ;ELAINE;27;Distributor (small);020;;;;;;V7R;0;0;60077
670;BR;3800297;STAACKCS;STAACKCS COMERCIO IMP E EXP DE INSUMOS AGRICOLAS;AVENIDA COLOMBO, 6963;;87030-121;MARINGA;BR;Brazil;PR;PR;44 32252434;44 99865222;;hortplas@brturbo.com.br; ;RAFAELA;27;Distributor (small);020;;;;;;V2R;0;0;53773
670;BR;3800494;STARK AGS;STARK AGS SOLUCOES AGRICOLAS LTDA - ME;RUA PARAIBA, 681;;38402-014;UBERLANDIA;BR;Brazil;MG;MG;19 998717878;19 998717878;;contato@stark-agsfertilizantes.com; ;TIAGO;26;Distributor (standard);020;;;;;;V2R;0;0;54993
670;BR;3800304;STARK ALIMEN;STARK ALIMENTOS LTDA - ME;RUA HERMANN SCHROEDER, 577;;89107-000;POMERODE;BR;Brazil;SC;SC;47 30524828;47 92220888;;administracao@starkalimentos.com.br; ;MARCELO;17;Grower (big);670;;;;;;V2R;0;0;53780
670;BR;3801137;STEAGAL ANDR;ANDRE STEAGAL;SITIO QUEBRA DENTE;;13400-970;PIRACICABA;BR;Brazil;SP;SP;19 996171192;19 996171192;;rogb010@gmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;84923
670;BR;3800947;STEFANELLO;L. M. STEFANELLO ME;RUA LUIS DE CAMOES, 1902;FUNDOS;78890-000;SORRISO;BR;Brazil;MT;MT;66 999571500;;;freshfoodnature@gmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;80835
670;BR;3801105;STEIN EDIVAN;EDIVAN ANDRE STEIN;LINHA SAO JOAO;;89885-000;SAO CARLOS;BR;Brazil;SC;SC;49 998284883;;;edivanandrestein@hotmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;84313
670;BR;3800736;STEIO;STEIO PRODUTOS AGROPECUARIOS LTDA;AV VERA CRUZ, 1845;;74675-830;GOIANIA;BR;Brazil;GO;GO;62 32075668;;;steio@hotmail.com; ;TIAGO;27;Distributor (small);020;;;;;;V7R;0;0;72470
670;BR;3801269;STELTENPOOL;HERMANUS ANTHONIUS STELTENPOOL IND;Rodovia Raposo Tavares SN - Km 250;;18720-000;PARANAPANEMA;BR;Brazil;SP;SP;14 37691224;14 37691224;;steltenpak@uol.com.br; ;RICARDO;15;Grower (standard);020;;;;;;VS;0;0;87715
670;BR;3801242;STERN ERICSO;ERICSON ANDRE STERN;LINHA SANGA ITUPORANGA, SN;;85998-000;MERCEDES;BR;Brazil;PR;PR;45 998092313;45 998092313;;ericson_stern@hotmail.com; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;87768
670;BR;3800868;STEYDING E;ELCIO RICARDO STEYDING;AV BORGES DE MEDEIROS, 1306;SALA 01;96540-000;AGUDO;BR;Brazil;RS;RS;55 91061102;;;elcio.ers@hotmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;78751
670;BR;3800911;SUED TEIXEIR;SUED GASTAO JUNIOR VENANCIO TEIXEIRA e outro s;VISTA ALEGRE;;35690-000;FLORESTAL;BR;Brazil;RS;RS;31 998272217;31 998272217;;masubrasil@gmail.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;79016
670;BR;3801003;SUETAKE;FERNANDO KAZUO SUETAKE;BR 277;;85818-560;CASCAVEL;BR;Brazil;PR;PR;45 32256277;;;suetake@certto.com.br; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;82119
670;BR;3801395;SUL HF;SUL HF COMERCIO DE PROD AGRICOLAS - LTDA;EST OSWALDO DE MORAES CORREA;;87065-590;MARINGA;BR;Brazil;PR;PR;44 30295007;;44 30295007;sulhf@sulhf.com.br; ;RAFAELA;26;Distributor (standard);020;;;;;;V2R;0;0;90414
670;BR;3801381;SUPER SAFRA;SUPER SAFRA AGROPECUARIA LTDA;Avenida dos Bandeirantes;;39550-000;TAIOBEIRAS;BR;Brazil;MG;MG;33 35214157;33 999811600;;joelza.campos@supersafra.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;90120
670;BR;3801383;SUPERSAFRA B;SUPER SAFRA AGROPECUARIA LTDA;AVENIDA JURACY MAGALHAES;BAIRRO JUREMA;45023-490;VITORIA DA CONQUISTA;BR;Brazil;BA;BA;77 34201130;77 991702075;;tacio@supersafra.com; ;RENAN;26;Distributor (standard);020;;;;;;V7R;0;0;90204
670;BR;3800537;TAII VIVEIRO;TAII VIVEIRO DE MUDAS;EST ALFREDO ROLIM DE MOURA, 310;;08940-000;BIRITIBA-MIRIM;BR;Brazil;SP;SP;11 971777164;;;thais@taiimudas.com.br; ;ANDRESSA;11;Plantraiser (small);020;;;;;;VS;0;0;57543
670;BR;3800361;TAKAGAKI;MAURO MASATO TAKAGAKI;ESTRADA MOGI SALESOPOLIS KM 28;;08970-000;SALESOPOLIS;BR;Brazil;SP;SP;11 46965237;;;mauricio@takagaki.com.br; ;ANDRESSA;15;Grower (standard);670;;;;;;VS;0;0;53834
670;BR;3801090;TAKAHASHI;CELSO MASSAHIRO TAKAHASHI;Rodovia Eliseo Bernabe km 4,5;;16230-000;PIACATU;BR;Brazil;SP;SP;18 997033912;18 997033912;;cmtniko@hotmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;84028
670;BR;3800982;TAKENAKA;THAMIRES LOURENCO TAKENAKA;ETR TERESOPOLIS FRIBURGO, S/N;;25977-400;TERESOPOLIS;BR;Brazil;RJ;RJ;21 967161437;21 967161437;;rodrigoagrocosta@gmail.com; ;VINICIUS T;16;Grower (small);020;;;;;;V2R;0;0;81500
670;BR;3800268;TANAKA;ANTONIO MITSURU TANAKA;INCRA 08 CHACARA;ALEX GUSMAO;72701970;BRASILIA;BR;Brazil;DF;DF;61 995585344;;;contato@horticulturatanaka.com.br; ;TIAGO;15;Grower (standard);670;;;;;;V7R;0;0;53747
670;BR;3800495;TANEAGRO;TANEAGRO COMERCIO DE INSUMOS AGRICOLAS LTDA - EPP;Avenida Orozimbo Ribeiro;;38408-242;UBERLANDIA;BR;Brazil;MG;MG;34 32105630;34 999162481;;taneagro@taneagro.com.br; ;TIAGO;26;Distributor (standard);020;;;;;;V2R;0;0;55710
670;BR;3801025;TECHFIELD;TECHFIELD COMERCIAL AGRICOLA LTDA ME;AV LUIS EDUARDO MAGALHAES, 3915;;47850-000;LUIZ EDUARDO MAGALHAES;BR;Brazil;BA;BA;77 36284134;77 999717210;77 36284134;jefferson@techfield.com.br; ;BAHIA;26;Distributor (standard);020;;;;;;V7R;0;0;82769
670;BR;3800644;TEICHMANN;WOLNEI TEICHMANN;EST BR 386, SN;;99300-000;SOLEDADE;BR;Brazil;RS;RS;54 999753334;;;wolneiteichmann@yahoo.com.br; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;62223
670;BR;3800954;TEIXEIRA ISA;ISAIAS TEIXEIRA;RIO VERDE, SN;;37780-000;CALDAS;BR;Brazil;MG;MG;35 999256199;35 999256199;;isaiasteixeira.mg@gmail.com; ;RENATO;16;Grower (small);020;;;;;;V2R;0;0;81186
670;BR;3800828;TEIXEIRA JR;LEONEL TEIXEIRA JUNIOR;RODOVIA BR 040, SN;KM 108;73850-000;CRISTALINA;BR;Brazil;GO;GO;61 92829647;61 92829647;;lleonelteixeira@yahoo.com.br; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;77995
